Orthogroup	ath	zma
OG0011204	AT4G01800.2	Zm00001d040686_P001
OG0011205	AT4G17760.1	Zm00001d036044_P001
OG0011206	AT4G16470.1	Zm00001d046680_P001
OG0011207	AT4G28380.1	Zm00001d033279_P001
OG0011208	AT4G24700.1	Zm00001d017086_P001
OG0011209	AT4G30950.1	Zm00001d032156_P003
OG0011210	AT4G35905.1	Zm00001d014140_P001
OG0011211	AT4G12130.1	Zm00001d045436_P001
OG0011212	AT4G30150.1	Zm00001d028096_P006
OG0011213	AT4G19220.1	Zm00001d011901_P005
OG0011214	AT4G21530.1	Zm00001d052072_P003
OG0011215	AT4G30935.1	Zm00001d050023_P001
OG0011216	AT4G27120.2	Zm00001d018616_P001
OG0011217	AT4G02800.1	Zm00001d004133_P001
OG0011218	AT4G20970.1	Zm00001d016257_P001
OG0011219	AT4G09010.3	Zm00001d002426_P003
OG0011220	AT4G00467.1	Zm00001d051395_P001
OG0011221	AT4G09320.1	Zm00001d029968_P001
OG0011222	AT4G39740.1	Zm00001d005662_P001
OG0011223	AT4G33990.1	Zm00001d029428_P001
OG0011224	AT4G02560.1	Zm00001d042212_P007
OG0011225	AT4G30320.1	Zm00001d018322_P001
OG0011226	AT4G36720.1	Zm00001d042923_P003
OG0011227	AT4G11160.2	Zm00001d003556_P003
OG0011228	AT4G11060.1	Zm00001d000241_P003
OG0011229	AT4G31770.1	Zm00001d013375_P003
OG0011230	AT4G36980.4	Zm00001d029426_P024
OG0011231	AT4G37030.1	Zm00001d003508_P001
OG0011232	AT4G16807.1	Zm00001d026038_P001
OG0011233	AT4G40050.1	Zm00001d020807_P003
OG0011234	AT4G17620.1	Zm00001d038107_P002
OG0011235	AT4G17040.1	Zm00001d040322_P002
OG0011236	AT4G32605.1	Zm00001d043317_P001
OG0011237	AT4G32400.1	Zm00001d009799_P001, Zm00001d037640_P001
OG0011238	AT4G11270.1	Zm00001d046047_P001
OG0011239	AT4G04830.1	Zm00001d029238_P001
OG0011240	AT4G10330.1	Zm00001d048997_P001
OG0011241	AT4G10250.1	Zm00001d003554_P001, Zm00001d025508_P001
OG0011242	AT4G03270.1	Zm00001d021745_P001
OG0011243	AT4G20310.4	Zm00001d044023_P017
OG0011244	AT4G15030.2	Zm00001d007645_P002
OG0011245	AT4G38020.1	Zm00001d033541_P001
OG0011246	AT4G01940.1	Zm00001d028924_P001
OG0011247	AT4G02750.1	Zm00001d020103_P001
OG0011248	AT4G32250.1	Zm00001d046616_P001
OG0011249	AT4G39710.1	Zm00001d018077_P002
OG0011250	AT4G29830.1	Zm00001d048691_P001
OG0011251	AT4G25720.1	Zm00001d035874_P003
OG0011252	AT4G13700.1	Zm00001d050026_P006
OG0011253	AT4G28820.3	Zm00001d042997_P001
OG0011254	AT4G24880.1	Zm00001d010915_P001
OG0011255	AT4G15110.1	Zm00001d053782_P006
OG0011256	AT4G33925.1	Zm00001d022021_P001
OG0011257	AT4G01660.1	Zm00001d009156_P001
OG0011258	AT4G13980.1	Zm00001d016520_P001
OG0011259	AT4G32910.1	Zm00001d043439_P006
OG0011260	AT4G24210.1	Zm00001d016973_P001, Zm00001d050903_P001
OG0011261	AT4G09140.1	Zm00001d011829_P001
OG0011262	AT4G14970.1	Zm00001d007871_P003
OG0011263	AT4G18400.1	Zm00001d019775_P001
OG0011264	AT4G14605.2	Zm00001d017130_P001
OG0011265	AT4G39210.1, AT1G27680.1	Zm00001d019266_P002
OG0011266	AT4G39880.1	Zm00001d039395_P001
OG0011267	AT4G28650.1	Zm00001d048390_P001, Zm00001d027645_P001
OG0011268	AT4G19180.1	Zm00001d038400_P001
OG0011269	AT4G24320.1, AT1G71850.1	Zm00001d033221_P001
OG0011270	AT4G26550.1	Zm00001d007053_P001
OG0011271	AT4G37925.1	Zm00001d002815_P001
OG0011272	AT4G27680.1, AT5G53540.1	Zm00001d014775_P002
OG0011273	AT4G24380.3	Zm00001d003504_P002
OG0011274	AT4G18650.1	Zm00001d040624_P001, Zm00001d009087_P001
OG0011275	AT4G34140.1	Zm00001d039683_P009
OG0011276	AT4G34730.1	Zm00001d045421_P001
OG0011277	AT4G21710.1	Zm00001d033218_P002, Zm00001d013683_P001
OG0011278	AT4G32810.2	Zm00001d043442_P001
OG0011279	AT4G13670.1	Zm00001d025848_P001
OG0011280	AT4G38490.1	Zm00001d020684_P001
OG0011281	AT4G18335.1	Zm00001d046161_P001
OG0011282	AT4G18970.2, AT5G45670.1	Zm00001d043579_P001
OG0011283	AT4G11610.1	Zm00001d026650_P001, Zm00001d001785_P001
OG0011284	AT4G25770.2	Zm00001d032111_P003
OG0011285	AT4G13250.1	Zm00001d039312_P001
OG0011286	AT4G15470.1	Zm00001d038147_P001
OG0011287	AT4G37790.1	Zm00001d030191_P001
OG0011288	AT4G34960.1	Zm00001d022631_P002
OG0011289	AT4G07990.1	Zm00001d013360_P002
OG0011290	AT4G33410.1	Zm00001d049930_P003, Zm00001d031933_P003
OG0011291	AT4G02720.1	Zm00001d020706_P001
OG0011292	AT4G39670.1	Zm00001d033718_P001
OG0011293	AT4G04870.1	Zm00001d043228_P001
OG0011294	AT4G00450.2	Zm00001d027299_P003, Zm00001d048541_P004
OG0011295	AT4G39660.1	Zm00001d027861_P001
OG0011296	AT4G10260.1	Zm00001d035037_P008, Zm00001d035038_P002
OG0011297	AT4G16280.2	Zm00001d005281_P004
OG0011298	AT4G37020.2	Zm00001d014272_P002
OG0011299	AT4G12680.1	Zm00001d037404_P001
OG0011300	AT4G04930.1	Zm00001d002859_P001
OG0011301	AT4G20325.1	Zm00001d003308_P001
OG0011302	AT4G32260.1	Zm00001d047789_P001
OG0011303	AT4G19440.3	Zm00001d043320_P004
OG0011305	AT4G31200.3	Zm00001d036563_P001
OG0011306	AT4G20390.1, AT5G44550.1	Zm00001d031047_P001
OG0011307	AT4G17430.1	Zm00001d029878_P001
OG0011308	AT4G13270.1	Zm00001d033600_P003, Zm00001d013504_P001
OG0011309	AT4G35910.1	Zm00001d041346_P001
OG0011310	AT4G20050.5	Zm00001d002342_P001
OG0011311	AT4G02070.1	Zm00001d020424_P002
OG0011312	AT4G16566.1	Zm00001d025941_P001
OG0011313	AT1G09300.1	Zm00001d030640_P001
OG0011314	AT1G21690.3	Zm00001d023578_P001
OG0011315	AT1G53710.1	Zm00001d047241_P003
OG0011316	AT1G79700.2, AT1G16060.1	Zm00001d020540_P002
OG0011317	AT1G53290.1, AT3G14960.1	Zm00001d036240_P003
OG0011318	AT1G29330.1	Zm00001d010808_P001
OG0011319	AT1G30970.3	Zm00001d006344_P007
OG0011320	AT1G68100.1	Zm00001d031764_P002
OG0011321	AT1G09290.1	Zm00001d017564_P001
OG0011322	AT1G26760.1	Zm00001d027838_P001
OG0011323	AT1G04850.1	Zm00001d016552_P002
OG0011324	AT1G80060.3	Zm00001d015627_P002
OG0011325	AT1G50510.1	Zm00001d017656_P003
OG0011326	AT1G33250.1	Zm00001d013847_P001
OG0011327	AT1G74680.1	Zm00001d032173_P001
OG0011328	AT1G73940.1	Zm00001d012833_P002
OG0011329	AT1G09960.1	Zm00001d041192_P003
OG0011330	AT1G42550.1	Zm00001d021416_P001
OG0011331	AT1G33330.2	Zm00001d006707_P001, Zm00001d042583_P001
OG0011332	AT1G12380.1, AT1G62870.1	Zm00001d025091_P001, Zm00001d004164_P001, Zm00001d053254_P001, Zm00001d015889_P001
OG0011333	AT1G08160.1, AT5G22870.1	Zm00001d029844_P001
OG0011334	AT1G06330.1	Zm00001d043403_P001
OG0011335	AT1G28200.1	Zm00001d027976_P002
OG0011336	AT1G05785.6	Zm00001d051009_P002
OG0011337	AT1G21730.1	Zm00001d003644_P002
OG0011338	AT1G54650.3	Zm00001d019483_P001
OG0011339	AT1G65700.3	Zm00001d038914_P001
OG0011340	AT1G71300.1, AT1G71270.1	Zm00001d047283_P006
OG0011341	AT1G79230.1, AT1G16460.2	Zm00001d031024_P002
OG0011342	AT1G69020.2	Zm00001d020835_P015
OG0011343	AT1G09280.1	Zm00001d030639_P001
OG0011344	AT1G22630.1	Zm00001d011093_P001
OG0011345	AT1G47980.1	Zm00001d025325_P002
OG0011346	AT1G09740.1	Zm00001d018135_P002
OG0011347	AT1G52260.1, AT3G16110.1	Zm00001d045218_P002
OG0011348	AT1G68290.1	Zm00001d040014_P002
OG0011349	AT1G53645.1	Zm00001d034409_P001
OG0011350	AT1G18810.1	Zm00001d032993_P001, Zm00001d014193_P001
OG0011351	AT1G06240.1	Zm00001d039369_P004
OG0011352	AT1G65220.1, AT5G36230.2	Zm00001d053003_P002, Zm00001d004676_P003
OG0011353	AT1G19520.1	Zm00001d017185_P001
OG0011354	AT1G63310.1	Zm00001d024926_P001, Zm00001d004539_P001
OG0011355	AT1G07310.1	Zm00001d012336_P001
OG0011356	AT1G77230.1	Zm00001d050735_P002
OG0011357	AT1G12470.1	Zm00001d024205_P002
OG0011358	AT1G27752.1	Zm00001d028088_P003
OG0011359	AT1G14345.1	Zm00001d048313_P001
OG0011360	AT1G45230.1	Zm00001d052163_P001
OG0011361	AT1G03920.1	Zm00001d032716_P001
OG0011362	AT1G71110.1	Zm00001d040056_P005
OG0011363	AT1G69980.1	Zm00001d006337_P001
OG0011364	AT1G19630.1	Zm00001d011117_P001
OG0011365	AT1G34640.1	Zm00001d006903_P001
OG0011366	AT1G64350.1	Zm00001d044193_P002
OG0011367	AT1G31600.1	Zm00001d002420_P001
OG0011368	AT1G03090.2	Zm00001d031013_P002
OG0011369	AT1G49430.1	Zm00001d053127_P005
OG0011370	AT1G68010.2	Zm00001d014919_P002
OG0011371	AT1G52080.1	Zm00001d037695_P002
OG0011372	AT1G05790.3	Zm00001d025734_P011
OG0011373	AT1G34110.1	Zm00001d046485_P001, Zm00001d001840_P001
OG0011374	AT1G60230.1	Zm00001d011457_P001
OG0011375	AT1G74600.1	Zm00001d020448_P001
OG0011376	AT1G10522.1	Zm00001d005694_P001
OG0011377	AT1G55090.1	Zm00001d005157_P003
OG0011378	AT1G12930.1	Zm00001d052632_P005
OG0011379	AT1G74510.2	Zm00001d052253_P001
OG0011380	AT1G04640.2	Zm00001d038977_P001
OG0011382	AT1G25500.2	Zm00001d016972_P001
OG0011383	AT1G50590.1	Zm00001d020915_P002
OG0011384	AT1G64980.2	Zm00001d052041_P001
OG0011385	AT1G26550.1	Zm00001d020438_P001
OG0011386	AT1G77620.1	Zm00001d047873_P002
OG0011387	AT1G77670.1	Zm00001d020696_P001
OG0011388	AT1G64640.1	Zm00001d027346_P001
OG0011389	AT1G77210.1	Zm00001d005594_P001, Zm00001d020071_P001
OG0011390	AT1G76050.2	Zm00001d036396_P002
OG0011391	AT1G50020.1	Zm00001d053102_P001
OG0011392	AT1G34420.1	Zm00001d023608_P001
OG0011393	AT1G60790.1	Zm00001d025821_P001
OG0011394	AT1G79430.2	Zm00001d015407_P001
OG0011395	AT1G08380.1	Zm00001d003767_P001
OG0011396	AT1G28760.1	Zm00001d033492_P005
OG0011397	AT1G19115.4	Zm00001d020620_P001
OG0011398	AT1G21760.1	Zm00001d025421_P001
OG0011399	AT1G80940.1	Zm00001d018364_P001
OG0011400	AT1G74470.1	Zm00001d018034_P001
OG0011401	AT1G09790.1	Zm00001d002803_P001
OG0011402	AT1G05750.1	Zm00001d052146_P001
OG0011403	AT1G04730.1	Zm00001d028538_P003
OG0011404	AT1G06500.3	Zm00001d039250_P001
OG0011405	AT1G16290.2	Zm00001d053799_P005
OG0011406	AT1G47310.1	Zm00001d013196_P001
OG0011407	AT1G73470.3	Zm00001d020679_P001
OG0011408	AT1G21651.1	Zm00001d008865_P002
OG0011409	AT1G48050.1	Zm00001d034894_P001
OG0011410	AT1G70590.1	Zm00001d019937_P001
OG0011411	AT1G60080.1	Zm00001d031643_P001
OG0011412	AT1G11900.1	Zm00001d038510_P001
OG0011413	AT1G07130.1	Zm00001d047427_P001
OG0011414	AT1G11380.1	Zm00001d021739_P001
OG0011415	AT1G71750.2	Zm00001d037617_P001
OG0011416	AT1G02100.1	Zm00001d036110_P002, Zm00001d036112_P002
OG0011417	AT1G64355.1	Zm00001d039076_P001, Zm00001d043141_P002
OG0011418	AT1G59840.2	Zm00001d002054_P001
OG0011419	AT1G27930.1, AT1G67330.1	Zm00001d007327_P001
OG0011420	AT1G59540.1	Zm00001d052615_P001
OG0011421	AT1G55805.1	Zm00001d017347_P001
OG0011422	AT1G15410.1	Zm00001d009404_P001
OG0011423	AT1G45474.2	Zm00001d018157_P001
OG0011424	AT1G07350.1	Zm00001d047847_P003
OG0011425	AT1G64850.1	Zm00001d002428_P001
OG0011426	AT1G70740.1	Zm00001d020429_P001, Zm00001d005735_P001
OG0011427	AT1G06950.1	Zm00001d032615_P002
OG0011428	AT1G27750.1	Zm00001d043347_P006
OG0011429	AT1G60995.1	Zm00001d013620_P003
OG0011430	AT1G18550.1	Zm00001d044420_P001
OG0011431	AT1G63160.1	Zm00001d026089_P001
OG0011432	AT1G05910.1	Zm00001d021145_P003
OG0011433	AT1G28510.1	Zm00001d039253_P001
OG0011434	AT1G34630.1	Zm00001d028006_P001, Zm00001d027280_P001
OG0011435	AT1G06680.1	Zm00001d007857_P001, Zm00001d018779_P001
OG0011436	AT1G09750.1	Zm00001d027965_P001
OG0011437	AT1G72880.1	Zm00001d011699_P002, Zm00001d043686_P004
OG0011438	AT1G21500.1	Zm00001d021177_P001
OG0011439	AT1G18170.1	Zm00001d013455_P001
OG0011440	AT1G08230.2	Zm00001d042801_P001
OG0011441	AT1G06060.1	Zm00001d012640_P010
OG0011442	AT1G71220.3	Zm00001d018423_P005
OG0011443	AT1G04280.1	Zm00001d033292_P004
OG0011444	AT1G30320.1	Zm00001d002274_P001
OG0011445	AT1G70350.1	Zm00001d012775_P001, Zm00001d043558_P001
OG0011446	AT1G22040.1	Zm00001d050862_P001
OG0011447	AT1G79480.1	Zm00001d042912_P001, Zm00001d002348_P001
OG0011448	AT1G22140.3	Zm00001d029361_P001
OG0011449	AT1G75210.1	Zm00001d034245_P004
OG0011450	AT1G54510.3	Zm00001d018935_P004
OG0011451	AT1G57600.1	Zm00001d006797_P001
OG0011452	AT1G33350.1	Zm00001d017250_P001
OG0011453	AT1G31410.1	Zm00001d026244_P001
OG0011454	AT1G34360.1	Zm00001d039373_P001, Zm00001d041255_P001
OG0011455	AT1G08550.3	Zm00001d004021_P001
OG0011456	AT1G26180.1	Zm00001d045556_P001
OG0011457	AT1G76450.1	Zm00001d031484_P001
OG0011458	AT1G29820.2, AT1G29830.3	Zm00001d011519_P003
OG0011459	AT1G03160.1	Zm00001d038097_P002
OG0011460	AT1G08660.1	Zm00001d052929_P002
OG0011461	AT1G66330.2	Zm00001d048693_P001
OG0011462	AT1G31170.4	Zm00001d045160_P002
OG0011463	AT1G47260.1	Zm00001d022324_P001
OG0011464	AT1G05060.1	Zm00001d037266_P003
OG0011465	AT1G15240.2	Zm00001d039147_P003
OG0011466	AT1G07980.1	Zm00001d034872_P001
OG0011467	AT1G02150.1	Zm00001d002789_P001
OG0011468	AT1G51720.1	Zm00001d044503_P004
OG0011469	AT1G06280.1	Zm00001d036435_P001
OG0011470	AT1G01920.1	Zm00001d036004_P016
OG0011471	AT1G08465.1	Zm00001d018829_P002
OG0011473	AT1G56180.1	Zm00001d015374_P001
OG0011474	AT1G71240.1	Zm00001d042712_P001
OG0011475	AT1G50440.2	Zm00001d015152_P003
OG0011476	AT1G49540.2	Zm00001d031291_P004
OG0011477	AT1G01080.2	Zm00001d035092_P002
OG0011478	AT1G01290.1	Zm00001d003415_P001
OG0011479	AT1G51580.1	Zm00001d006055_P002
OG0011480	AT1G10180.1	Zm00001d021828_P004
OG0011481	AT1G15140.1	Zm00001d016542_P001
OG0011482	AT1G29040.1	Zm00001d044467_P001
OG0011483	AT1G69400.1	Zm00001d034081_P002
OG0011484	AT1G56000.1, AT1G55980.1	Zm00001d034338_P001
OG0011485	AT1G80860.2	Zm00001d051063_P001
OG0011487	AT1G72390.1	Zm00001d053300_P002
OG0011488	AT1G48310.2	Zm00001d022267_P003
OG0011489	AT1G50350.1, AT3G19950.2	Zm00001d045625_P001
OG0011490	AT1G49350.1	Zm00001d009903_P001
OG0011491	AT1G21770.1, AT1G77540.1	Zm00001d003660_P001
OG0011492	AT1G08190.1	Zm00001d001859_P001
OG0011493	AT1G21370.1	Zm00001d025452_P001
OG0011494	AT1G22730.1	Zm00001d028248_P001
OG0011495	AT1G67700.5	Zm00001d017118_P001
OG0011496	AT1G07960.4	Zm00001d028726_P001
OG0011497	AT1G26170.1	Zm00001d045725_P002
OG0011498	AT1G77930.2	Zm00001d022200_P003
OG0011499	AT1G02290.1	Zm00001d052853_P001
OG0011500	AT1G52510.1	Zm00001d026437_P001
OG0011501	AT1G66680.1	Zm00001d043827_P001
OG0011502	AT1G07040.1	Zm00001d032781_P002
OG0011503	AT1G13640.1	Zm00001d026559_P001
OG0011504	AT1G72990.1	Zm00001d038847_P001
OG0011505	AT1G61040.2	Zm00001d023885_P002, Zm00001d041698_P001
OG0011506	AT1G72660.2, AT1G17470.1	Zm00001d048529_P002
OG0011507	AT1G67856.1, AT1G24580.1	Zm00001d045568_P001
OG0011508	AT1G64380.1	Zm00001d009622_P001, Zm00001d039077_P001
OG0011509	AT1G27920.1	Zm00001d031619_P001
OG0011510	AT1G07220.1	Zm00001d024854_P001
OG0011511	AT1G53860.1	Zm00001d048829_P001
OG0011512	AT1G18440.1	Zm00001d043779_P001
OG0011513	AT1G63970.1	Zm00001d017608_P001
OG0011514	AT1G62850.2	Zm00001d028424_P002
OG0011515	AT1G28230.1	Zm00001d005933_P001
OG0011516	AT1G24310.1	Zm00001d019423_P002
OG0011517	AT1G26090.1	Zm00001d017812_P002
OG0011518	AT1G14140.1	Zm00001d003511_P001
OG0011519	AT1G28130.1	Zm00001d007395_P001
OG0011520	AT1G16650.3	Zm00001d041471_P001
OG0011521	AT1G13195.1, AT1G24440.1	Zm00001d011358_P001, Zm00001d019372_P001
OG0011522	AT1G30480.1	Zm00001d020765_P001, Zm00001d045282_P001
OG0011523	AT1G30090.1	Zm00001d018813_P001
OG0011524	AT1G11530.1	Zm00001d026368_P001
OG0011525	AT1G18290.1	Zm00001d008501_P001, Zm00001d040120_P001, Zm00001d040057_P001
OG0011526	AT1G15440.1	Zm00001d038807_P005
OG0011527	AT1G34150.1	Zm00001d029342_P009
OG0011528	AT1G03150.1	Zm00001d033620_P001
OG0011529	AT1G27980.1	Zm00001d008389_P003
OG0011530	AT1G56440.1	Zm00001d010946_P004
OG0011531	AT1G11860.3	Zm00001d002258_P001
OG0011532	AT1G24460.1	Zm00001d017113_P002
OG0011533	AT1G54350.1	Zm00001d008940_P002
OG0011534	AT1G58340.1	Zm00001d028311_P001
OG0011535	AT1G34160.1	Zm00001d044843_P001
OG0011536	AT1G52530.1	Zm00001d025907_P001
OG0011537	AT1G53120.1	Zm00001d043449_P001
OG0011538	AT1G10790.1	Zm00001d005847_P001
OG0011539	AT1G79060.1	Zm00001d041467_P001
OG0011540	AT1G44350.1	Zm00001d014562_P001
OG0011541	AT1G49630.2, AT3G19170.1	Zm00001d018145_P001
OG0011542	AT1G04985.1	Zm00001d026562_P001
OG0011543	AT1G06560.1	Zm00001d049313_P004
OG0011544	AT1G19220.1	Zm00001d045026_P002
OG0011545	AT1G13330.1	Zm00001d033716_P001, Zm00001d013447_P001
OG0011546	AT1G42970.1	Zm00001d027488_P001
OG0011547	AT1G80980.1, AT1G80700.1	Zm00001d049798_P002
OG0011548	AT1G44770.1	Zm00001d033641_P002
OG0011549	AT1G67690.1	Zm00001d042475_P001
OG0011550	AT1G22860.1	Zm00001d035757_P003
OG0011551	AT1G34350.2	Zm00001d049738_P001
OG0011552	AT1G68370.1	Zm00001d041627_P002
OG0011553	AT1G63120.1	Zm00001d027355_P001
OG0011554	AT1G80510.1	Zm00001d046586_P001
OG0011555	AT1G30290.2	Zm00001d041325_P001
OG0011556	AT1G78280.1	Zm00001d029392_P001
OG0011557	AT1G49180.1	Zm00001d026676_P003
OG0011558	AT1G08710.2	Zm00001d043102_P001
OG0011559	AT1G61520.1	Zm00001d046786_P001
OG0011560	AT1G74720.1	Zm00001d011239_P001
OG0011561	AT1G01970.1	Zm00001d022514_P001
OG0011562	AT1G77122.1	Zm00001d003618_P001
OG0011563	AT1G13060.3, AT3G26340.1	Zm00001d045315_P003
OG0011564	AT1G47580.1	Zm00001d013181_P001
OG0011565	AT1G49930.1, AT5G22800.2	Zm00001d044745_P006
OG0011566	AT1G56050.1	Zm00001d034318_P001
OG0011567	AT1G16880.1	Zm00001d014192_P001
OG0011568	AT1G69290.1, AT1G68980.1	Zm00001d043230_P001
OG0011569	AT1G20150.1, AT1G20160.1	Zm00001d019450_P001
OG0011570	AT1G17420.1, AT1G72520.1	Zm00001d027893_P001
OG0011571	AT1G19340.1	Zm00001d028128_P003
OG0011572	AT1G49140.2, AT3G18410.2	Zm00001d030080_P002
OG0011573	AT1G17490.1	Zm00001d020236_P001
OG0011574	AT1G76400.1	Zm00001d027484_P002
OG0011575	AT1G05310.1	Zm00001d024308_P001
OG0011576	AT1G32070.2	Zm00001d038491_P002
OG0011577	AT1G04110.1	Zm00001d027627_P001
OG0011578	AT1G49250.1, AT1G08130.1	Zm00001d032632_P001
OG0011579	AT1G65900.1	Zm00001d027402_P004
OG0011580	AT1G05590.2	Zm00001d021895_P001
OG0011581	AT1G01630.1	Zm00001d012847_P001
OG0011582	AT1G71430.1	Zm00001d027576_P001, Zm00001d044219_P004
OG0011583	AT1G08125.2	Zm00001d018489_P005, Zm00001d051906_P003
OG0011584	AT1G55080.1, AT1G29580.1	Zm00001d001830_P001
OG0011585	AT1G28410.1	Zm00001d053275_P001
OG0011586	AT1G26870.1, AT5G39820.1	Zm00001d018038_P001
OG0011587	AT1G79500.3, AT1G16340.4	Zm00001d041775_P001
OG0011588	AT1G12640.1, AT1G63050.1	Zm00001d017584_P002
OG0011589	AT1G55860.1, AT1G70320.1	Zm00001d005127_P001
OG0011590	AT1G26460.1	Zm00001d022049_P001, Zm00001d006769_P001
OG0011591	AT1G08500.1	Zm00001d040504_P001
OG0011592	AT1G60000.1	Zm00001d018466_P002
OG0011593	AT1G53140.1	Zm00001d012752_P006, Zm00001d043451_P001
OG0011594	AT1G51550.1	Zm00001d024365_P001
OG0011595	AT1G17330.1	Zm00001d032652_P001
OG0011596	AT1G64880.1	Zm00001d014924_P001
OG0011597	AT1G30570.1	Zm00001d002282_P001
OG0011598	AT1G32160.1	Zm00001d026211_P001
OG0011599	AT1G18265.1	Zm00001d025622_P001, Zm00001d003398_P001
OG0011600	AT1G65410.1	Zm00001d019644_P003
OG0011601	AT1G55870.1	Zm00001d025651_P001
OG0011602	AT1G27410.1	Zm00001d012611_P001
OG0011603	AT1G10200.1	Zm00001d035304_P001, Zm00001d041725_P001
OG0011604	AT1G31790.1	Zm00001d019269_P001
OG0011605	AT1G10710.1	Zm00001d045993_P002
OG0011606	AT1G66840.2, AT5G38150.1	Zm00001d043786_P001
OG0011607	AT1G71692.1	Zm00001d049692_P001, Zm00001d035053_P002
OG0011608	AT1G09150.1	Zm00001d009074_P002
OG0011609	AT1G71730.1	Zm00001d009943_P001
OG0011610	AT1G65020.1	Zm00001d030091_P001
OG0011611	AT1G54570.1	Zm00001d040818_P004
OG0011612	AT1G33265.1	Zm00001d002593_P001
OG0011613	AT1G69440.1	Zm00001d029573_P001
OG0011614	AT1G04900.1	Zm00001d042393_P002
OG0011615	AT1G50480.1	Zm00001d020669_P001
OG0011616	AT1G77420.1	Zm00001d011619_P002
OG0011617	AT1G24020.1	Zm00001d003379_P001
OG0011618	AT1G53580.1	Zm00001d043941_P001
OG0011619	AT1G77370.2	Zm00001d017417_P001
OG0011620	AT1G13630.4	Zm00001d032689_P007
OG0011621	AT1G05620.1	Zm00001d040238_P004, Zm00001d008376_P001
OG0011622	AT1G35620.1	Zm00001d025131_P001, Zm00001d003654_P001
OG0011623	AT1G03310.2	Zm00001d038121_P001
OG0011624	AT1G71210.1	Zm00001d015114_P001
OG0011625	AT1G80360.2	Zm00001d008744_P006
OG0011626	AT1G16080.1	Zm00001d050173_P001
OG0011627	AT1G04620.1	Zm00001d031860_P002
OG0011628	AT1G67930.1	Zm00001d038059_P001
OG0011630	AT1G51730.1	Zm00001d011159_P001
OG0011631	AT1G77680.1	Zm00001d052218_P001
OG0011632	AT1G18250.2, AT1G73620.1	Zm00001d014563_P001
OG0011633	AT1G49410.1	Zm00001d033301_P001
OG0011634	AT1G26900.1	Zm00001d022224_P001
OG0011635	AT1G43980.1	Zm00001d037296_P001
OG0011636	AT5G37730.1, AT1G70780.1, AT1G23150.1	Zm00001d048449_P001
OG0011637	AT1G73720.1	Zm00001d040689_P001
OG0011638	AT1G56090.2	Zm00001d002314_P001
OG0011639	AT1G31360.3	Zm00001d030366_P007
OG0011640	AT1G02910.1	Zm00001d040804_P001
OG0011641	AT1G09010.1	Zm00001d038104_P003
OG0011642	AT1G76510.3, AT1G20910.1	Zm00001d036790_P009, Zm00001d046719_P004
OG0011643	AT1G63490.4	Zm00001d014900_P020, Zm00001d036236_P001
OG0011644	AT1G71090.1	Zm00001d051044_P001
OG0011645	AT1G69220.1	Zm00001d034055_P001
OG0011646	AT1G51160.3	Zm00001d033454_P001
OG0011647	AT1G47670.1	Zm00001d041004_P002
OG0011648	AT1G06720.2	Zm00001d029046_P015
OG0011649	AT1G34300.1	Zm00001d034781_P001
OG0011650	AT1G67620.1	Zm00001d041135_P001
OG0011651	AT1G66510.2	Zm00001d004460_P004
OG0011652	AT1G74070.1	Zm00001d008440_P001
OG0011653	AT1G68560.1, AT3G45940.1	Zm00001d039994_P001
OG0011654	AT1G24030.1	Zm00001d005682_P001
OG0011655	AT1G54870.2, AT3G05260.1	Zm00001d006796_P001
OG0011656	AT1G55325.2	Zm00001d045603_P016
OG0011657	AT1G30130.3	Zm00001d018812_P001
OG0011658	AT1G01320.1	Zm00001d019501_P004
OG0011659	AT1G63980.1	Zm00001d027444_P003
OG0011660	AT1G49170.1	Zm00001d002878_P001
OG0011661	AT1G02730.1	Zm00001d023810_P002
OG0011662	AT1G02870.1	Zm00001d037917_P001
OG0011663	AT1G28680.1	Zm00001d045304_P001
OG0011664	AT1G65320.1	Zm00001d042343_P001
OG0011665	AT1G70360.1, AT1G23770.1, AT1G23780.1	Zm00001d028296_P001
OG0011666	AT1G67040.2	Zm00001d009474_P001
OG0011667	AT1G02145.3	Zm00001d002791_P002
OG0011668	AT1G16180.1	Zm00001d018359_P002
OG0011669	AT1G06490.1, AT3G59100.1	Zm00001d044584_P006
OG0011670	AT1G11440.1, AT3G29075.1	Zm00001d018027_P001
OG0011671	AT1G73110.1	Zm00001d001995_P003
OG0011672	AT1G07110.1	Zm00001d037532_P001
OG0011673	AT1G09420.2	Zm00001d047587_P005
OG0011674	AT1G13690.1	Zm00001d013750_P001
OG0011675	AT1G48950.1	Zm00001d011298_P001
OG0011676	AT1G07710.1, AT5G60070.1	Zm00001d028680_P001
OG0011677	AT1G29790.1	Zm00001d030129_P001
OG0011678	AT1G75450.1	Zm00001d043293_P001, Zm00001d012641_P001
OG0011679	AT1G14000.1	Zm00001d022239_P001
OG0011680	AT1G75900.1, AT1G75880.1, AT1G75890.3	Zm00001d022615_P001
OG0011681	AT1G22060.1	Zm00001d042028_P006
OG0011682	AT1G06010.1	Zm00001d001972_P001
OG0011683	AT1G72570.1	Zm00001d027878_P002
OG0011684	AT1G18100.1	Zm00001d008446_P006, Zm00001d040113_P003
OG0011685	AT1G29940.1	Zm00001d032587_P001
OG0011686	AT1G44960.1	Zm00001d052655_P001
OG0011687	AT1G29000.1	Zm00001d002496_P001
